x,y,psi,phi
-0.2331151393682813,-0.5614647408539558,1.3276316623673612,-0.36370974424086544
-0.23307300367507935,-0.5612948892029236,1.3273754313401176,-0.3637463993780785
-0.23303082446199808,-0.5611250483539388,1.3271191718915367,-0.36378327996672066
-0.23298860172697988,-0.5609552183193526,1.3268628838467753,-0.3638203863933527
-0.23294633546794133,-0.5607853991115259,1.3266065670306764,-0.36385771904578224
-0.23290402568277302,-0.5606155907428305,1.3263502212677678,-0.36389527831307056
-0.2328616723693395,-0.5604457932256485,1.3260938463822618,-0.3639330645855351
-0.23281927552547932,-0.5602760065723724,1.3258374421980537,-0.3639710782547547
-0.23277683514900496,-0.5601062307954056,1.32558100853872,-0.364009319713575
-0.23273435123770272,-0.5599364659071616,1.3253245452275189,-0.36404778935611115
-0.23269182378933276,-0.5597667119200652,1.3250680520873874,-0.3640864875777542
-0.232649252801629,-0.5595969688465514,1.3248115289409415,-0.364125414775174
-0.23260663827229905,-0.559427236699066,1.3245549756104742,-0.3641645713463256
-0.2325639801990243,-0.5592575154900659,1.3242983919179552,-0.3642039576904528
-0.23252127857945973,-0.5590878052320183,1.324041777685029,-0.3642435742080924
-0.23247853341123392,-0.5589181059374018,1.3237851327330143,-0.3642834213010808
-0.23243574469194903,-0.5587484176187055,1.3235284568829027,-0.36432349937255604
-0.23239291241918064,-0.5585787402884298,1.3232717499553572,-0.36436380882696506
-0.2323500365904779,-0.5584090739590858,1.3230150117707116,-0.36440435007006655
-0.23230711720336333,-0.5582394186431958,1.322758242148969,-0.36444512350893676
-0.2322641542553328,-0.5580697743532933,1.3225014409098008,-0.3644861295519741
-0.23222114774385552,-0.5579001411019228,1.3222446078725456,-0.36452736860890333
-0.23217809766637396,-0.5577305189016398,1.3219877428562075,-0.36456884109078114
-0.23213500402030385,-0.5575609077650114,1.3217308456794559,-0.3646105474100009
-0.2320918668030341,-0.5573913077046158,1.3214739161606233,-0.3646524879802977
-0.23204868601192669,-0.5572217187330423,1.3212169541177048,-0.36469466321675226
-0.2320054616443168,-0.5570521408628919,1.3209599593683568,-0.3647370735357969
-0.23196219369751253,-0.556882574106777,1.3207029317298955,-0.36477971935522
-0.23191888216879508,-0.5567130184773211,1.320445871019296,-0.36482260109417075
-0.23187552705541853,-0.5565434739871596,1.3201887770531908,-0.3648657191731651
-0.2318321283546099,-0.5563739406489393,1.3199316496478695,-0.36490907401408956
-0.231788686063569,-0.5562044184753185,1.319674488619276,-0.36495266604020693
-0.2317452001794685,-0.5560349074789672,1.3194172937830086,-0.36499649567616077
-0.23170167069945383,-0.5558654076725672,1.3191600649543187,-0.36504056334798174
-0.23165809762064307,-0.5556959190688118,1.3189028019481086,-0.36508486948309105
-0.231614480940127,-0.5555264416804062,1.3186455045789311,-0.3651294145103068
-0.23157082065496898,-0.5553569755200676,1.3183881726609885,-0.36517419885984814
-0.23152711676220497,-0.5551875206005248,1.3181308060081305,-0.3652192229633414
-0.2314833692588434,-0.5550180769345185,1.3178734044338536,-0.36526448725382465
-0.2314395781418652,-0.5548486445348018,1.3176159677512995,-0.36530999216575344
-0.23139574340822366,-0.5546792234141391,1.317358495773254,-0.3653557381350051
-0.2313518650548445,-0.5545098135853076,1.317100988312146,-0.36540172559888495
-0.2313079430786257,-0.5543404150610961,1.3168434451800457,-0.36544795499613103
-0.2312639774764375,-0.5541710278543057,1.3165858661886638,-0.36549442676691946
-0.23121996824512242,-0.5540016519777499,1.3163282511493497,-0.3655411413528705
-0.23117591538149507,-0.5538322874442542,1.316070599873091,-0.36558809919705215
-0.2311318188823422,-0.5536629342666564,1.3158129121705116,-0.3656353007439874
-0.2310876787444226,-0.5534935924578068,1.3155551878518703,-0.3656827464396589
-0.23104349496446713,-0.5533242620305681,1.3152974267270603,-0.36573043673151384
-0.23099926753917857,-0.5531549429978153,1.315039628605607,-0.3657783720684705
-0.2309549964652316,-0.5529856353724361,1.3147817932966672,-0.36582655290092236
-0.23091068173927276,-0.5528163391673303,1.3145239206090278,-0.365874979680745
-0.2308663233579204,-0.552647054395411,1.3142660103511041,-0.3659236528613009
-0.23082192131776466,-0.5524777810696032,1.3140080623309391,-0.3659725728974442
-0.23077747561536732,-0.5523085192028452,1.3137500763562016,-0.36602174024552847
-0.23073298624726188,-0.5521392688080876,1.3134920522341849,-0.3660711553634096
-0.23068845320995338,-0.5519700298982941,1.313233989771806,-0.36612081871045377
-0.23064387649991844,-0.5518008024864411,1.3129758887756038,-0.36617073074754125
-0.23059925611360516,-0.5516315865855179,1.3127177490517379,-0.3662208919370734
-0.2305545920474331,-0.5514623822085267,1.312459570405987,-0.3662713027429779
-0.23050988429779318,-0.5512931893684828,1.312201352643748,-0.3663219636307139
-0.2304651328610477,-0.5511240080784144,1.3119430955700342,-0.3663728750672789
-0.23042033773353018,-0.5509548383513629,1.3116847989894744,-0.36642403752121344
-0.2303754989115454,-0.5507856802003828,1.311426462706311,-0.36647545146260785
-0.23033061639136934,-0.5506165336385417,1.311168086524399,-0.36652711736310706
-0.23028569016924907,-0.5504473986789207,1.3109096702472047,-0.36657903569591743
-0.23024072024140277,-0.5502782753346139,1.3106512136778035,-0.36663120693581186
-0.23019570660401956,-0.5501091636187291,1.3103927166188793,-0.36668363155913597
-0.23015064925325956,-0.5499400635443871,1.3101341788727234,-0.366736310043814
-0.23010554818525383,-0.5497709751247223,1.3098756002412322,-0.3667892428693553
-0.2300604033961042,-0.5496018983728826,1.3096169805259061,-0.3668424305168596
-0.23001521488188337,-0.5494328333020297,1.3093583195278484,-0.3668958734690232
-0.22996998263863475,-0.5492637799253386,1.3090996170477633,-0.3669495722101449
-0.2299247066623724,-0.5490947382559979,1.3088408728859553,-0.3670035272261324
-0.2298793869490811,-0.5489257083072101,1.3085820868423268,-0.36705773900450855
-0.22983402349471613,-0.5487566900921915,1.3083232587163771,-0.3671122080344167
-0.22978861629520328,-0.5485876836241721,1.3080643883072014,-0.3671669348066271
-0.22974316534643885,-0.5484186889163958,1.3078054754134887,-0.3672219198135439
-0.22969767064428953,-0.5482497059821203,1.3075465198335205,-0.36727716354921036
-0.22965213218459235,-0.5480807348346175,1.3072875213651696,-0.36733266650931584
-0.2296065499631546,-0.5479117754871732,1.307028479805898,-0.36738842919120107
-0.2295609239757539,-0.5477428279530873,1.3067693949527561,-0.3674444520938651
-0.22951525421813793,-0.5475738922456738,1.3065102666023811,-0.36750073571797204
-0.22946954068602457,-0.5474049683782609,1.3062510945509953,-0.36755728056585646
-0.22942378337510175,-0.5472360563641911,1.3059918785944045,-0.36761408714153054
-0.2293779822810274,-0.5470671562168212,1.3057326185279967,-0.36767115595069
-0.2293321373994294,-0.5468982679495222,1.3054733141467407,-0.36772848750072085
-0.2292862487259055,-0.5467293915756797,1.3052139652451844,-0.36778608230070564
-0.2292403162560233,-0.5465605271086935,1.3049545716174533,-0.36784394086143
-0.22919433998532024,-0.5463916745619782,1.304695133057249,-0.36790206369538925
-0.22914831990930334,-0.5462228339489629,1.3044356493578475,-0.3679604513167949
-0.22910225602344936,-0.5460540052830911,1.304176120312098,-0.36801910424158124
-0.22905614832320464,-0.5458851885778213,1.303916545712421,-0.36807802298741166
-0.22900999680398507,-0.5457163838466266,1.3036569253508075,-0.3681372080736858
-0.228963801461176,-0.5455475911029948,1.3033972590188159,-0.36819666002154594
-0.22891756229013224,-0.5453788103604286,1.303137546507572,-0.368256379353884
-0.2288712792861779,-0.5452100416324457,1.302877787607767,-0.36831636659534817
-0.2288249524446064,-0.5450412849325786,1.3026179821096553,-0.3683766222723489
-0.22877858176068044,-0.544872540274375,1.3023581298030533,-0.36843714691306684
-0.22873216722963186,-0.5447038076713976,1.302098230477338,-0.36849794104745925
-0.22868570884666162,-0.5445350871372241,1.3018382839214457,-0.36855900520726625
-0.22863920660693976,-0.5443663786854475,1.3015782899238693,-0.36862033992601895
-0.22859266050560528,-0.544197682329676,1.3013182482726575,-0.36868194573904556
-0.22854607053776615,-0.5440289980835332,1.3010581587554133,-0.3687438231834781
-0.2284994366984992,-0.543860325960658,1.3007980211592918,-0.3688059727982602
-0.22845275898285006,-0.5436916659747048,1.3005378352709989,-0.36886839512415326
-0.22840603738583312,-0.543523018139343,1.3002776008767898,-0.3689310907037443
-0.22835927190243144,-0.5433543824682583,1.300017317762467,-0.3689940600814532
-0.2283124625275967,-0.5431857589751513,1.2997569857133788,-0.36905730380353796
-0.2282656092562492,-0.5430171476737388,1.2994966045144178,-0.3691208224181046
-0.22821871208327765,-0.5428485485777528,1.299236173950019,-0.369184616475112
-0.22817177100353925,-0.5426799617009415,1.298975693804158,-0.3692486865263809
-0.22812478601185956,-0.5425113870570686,1.2987151638603498,-0.36931303312559927
-0.22807775710303246,-0.5423428246599139,1.298454583901647,-0.3693776568283319
-0.22803068427182002,-0.542174274523273,1.2981939537106377,-0.36944255819202565
-0.22798356751295257,-0.5420057366609577,1.297933273069444,-0.3695077377760182
-0.22793640682112848,-0.5418372110867956,1.2976725417597201,-0.36957319614154427
-0.22788920219101425,-0.5416686978146306,1.2974117595626513,-0.3696389338517444
-0.22784195361724427,-0.5415001968583226,1.2971509262589516,-0.36970495147167104
-0.22779466109442095,-0.541331708231748,1.296890041628862,-0.3697712495682971
-0.2277473246171145,-0.5411632319487993,1.2966291054521493,-0.36983782871052306
-0.22769994417986292,-0.5409947680233854,1.2963681175081032,-0.36990468946918487
-0.22765251977717194,-0.5408263164694318,1.2961070775755361,-0.36997183241706055
-0.22760505140351497,-0.5406578773008802,1.2958459854327802,-0.3700392581288784
-0.227557539053333,-0.5404894505316891,1.295584840857686,-0.37010696718132585
-0.22750998272103456,-0.5403210361758333,1.2953236436276208,-0.3701749601530553
-0.2274623824009956,-0.5401526342473045,1.2950623935194663,-0.37024323762469313
-0.2274147380875595,-0.5399842447601113,1.2948010903096177,-0.3703118001788466
-0.22736704977503694,-0.5398158677282787,1.2945397337739812,-0.3703806484001121
-0.2273193174577059,-0.5396475031658489,1.2942783236879725,-0.3704497828750837
-0.22727154112981152,-0.5394791510868806,1.2940168598265145,-0.3705192041923595
-0.22722372078556605,-0.5393108115054499,1.2937553419640364,-0.37058891294255125
-0.22717585641914884,-0.5391424844356498,1.2934937698744708,-0.37065890971829085
-0.22712794802470618,-0.5389741698915904,1.293232143331253,-0.3707291951142391
-0.22707999559635134,-0.5388058678873989,1.2929704621073181,-0.37079976972709383
-0.22703199912816435,-0.5386375784372198,1.2927087259750996,-0.3708706341555982
-0.2269839586141921,-0.538469301555215,1.2924469347065275,-0.3709417890005473
-0.22693587404844817,-0.5383010372555634,1.2921850880730268,-0.3710132348647983
-0.22688774542491277,-0.5381327855524618,1.291923185845515,-0.3710849723532781
-0.2268395727375327,-0.5379645464601241,1.2916612277944002,-0.3711570020729905
-0.2267913559802212,-0.5377963199927821,1.2913992136895798,-0.3712293246330254
-0.22674309514685806,-0.5376281061646849,1.2911371433004384,-0.3713019406445667
-0.22669479023128933,-0.5374599049900995,1.2908750163958456,-0.3713748507209015
-0.22664644122732738,-0.5372917164833106,1.2906128327441542,-0.37144805547742754
-0.22659804812875084,-0.5371235406586207,1.2903505921131981,-0.371521555531662
-0.22654961092930442,-0.5369553775303499,1.2900882942702911,-0.37159535150324996
-0.22650112962269894,-0.5367872271128369,1.289825938982224,-0.3716694440139734
-0.22645260420261124,-0.5366190894204377,1.2895635260152631,-0.3717438336877582
-0.22640403466268405,-0.5364509644675268,1.2893010551351485,-0.37181852115068514
-0.22635542099652603,-0.5362828522684969,1.2890385261070914,-0.3718935070309961
-0.22630676319771156,-0.5361147528377587,1.288775938695773,-0.37196879195910426
-0.22625806125978076,-0.5359466661897411,1.2885132926653413,-0.3720443765676027
-0.2262093151762394,-0.5357785923388916,1.2882505877794108,-0.3721202614912724
-0.22616052494055883,-0.535610531299676,1.2879878238010591,-0.3721964473670918
-0.22611169054617583,-0.5354424830865785,1.2877250004928253,-0.3722729348342456
-0.22606281198649267,-0.535274447714102,1.287462117616708,-0.37234972453413273
-0.22601388925487695,-0.535106425196768,1.2871991749341634,-0.3724268171103766
-0.22596492234466153,-0.5349384155491166,1.2869361722061028,-0.3725042132088333
-0.22591591124914448,-0.5347704187857066,1.2866731091928914,-0.3725819134776003
-0.22586685596158898,-0.5346024349211159,1.2864099856543454,-0.37265991856702674
-0.22581775647522329,-0.534434463969941,1.2861468013497301,-0.37273822912972143
-0.2257686127832406,-0.5342665059467974,1.2858835560377584,-0.3728168458205623
-0.22571942487879898,-0.5340985608663197,1.2856202494765876,-0.372895769296706
-0.22567019275502137,-0.5339306287431617,1.2853568814238188,-0.3729750002175959
-0.22562091640499543,-0.5337627095919962,1.2850934516364931,-0.3730545392449731
-0.2255715958217735,-0.5335948034275154,1.2848299598710913,-0.37313438704288426
-0.22552223099837249,-0.5334269102644307,1.28456640588353,-0.3732145442776925
-0.22547282192777385,-0.5332590301174729,1.2843027894291605,-0.3732950116180852
-0.22542336860292342,-0.5330911630013923,1.2840391102627668,-0.37337578973508423
-0.22537387101673143,-0.5329233089309585,1.2837753681385629,-0.37345687930205573
-0.22532432916207237,-0.5327554679209612,1.2835115628101903,-0.37353828099471953
-0.225274743031785,-0.5325876399862092,1.2832476940307171,-0.3736199954911579
-0.22522511261867206,-0.5324198251415313,1.2829837615526347,-0.3737020234718268
-0.2251754379155005,-0.5322520234017762,1.282719765127856,-0.37378436561956396
-0.22512571891500108,-0.5320842347818125,1.282455704507713,-0.3738670226195995
-0.22507595560986854,-0.5319164592965285,1.282191579442955,-0.3739499951595653
-0.22502614799276138,-0.5317486969608327,1.2819273896837462,-0.37403328392950586
-0.22497629605630187,-0.5315809477896537,1.281663134979663,-0.37411688962188683
-0.22492639979307588,-0.5314132117979403,1.2813988150796924,-0.37420081293160545
-0.22487645919563284,-0.5312454890006615,1.2811344297322296,-0.3742850545560006
-0.22482647425648572,-0.5310777794128066,1.2808699786850752,-0.37436961519486345
-0.2247764449681108,-0.5309100830493855,1.280605461685434,-0.37445449555044596
-0.22472637132294776,-0.5307423999254282,1.2803408784799115,-0.3745396963274732
-0.22467625331339947,-0.5305747300559855,1.2800762288145124,-0.3746252182331511
-0.22462609093183197,-0.5304070734561289,1.2798115124346379,-0.3747110619771785
-0.2245758841705744,-0.5302394301409504,1.2795467290850837,-0.37479722827175677
-0.2245256330219188,-0.530071800125563,1.2792818785100377,-0.37488371783160024
-0.2244753374781202,-0.5299041834251003,1.2790169604530772,-0.3749705313739462
-0.22442499753139644,-0.5297365800547169,1.2787519746571667,-0.3750576696185658
-0.22437461317392807,-0.5295689900295886,1.278486920864656,-0.37514513328777443
-0.2243241843978583,-0.5294014133649121,1.2782217988172777,-0.3752329231064422
-0.22427371119529296,-0.5292338500759052,1.277956608256144,-0.37532103980200426
-0.22422319355830028,-0.5290663001778071,1.2776913489217454,-0.3754094841044726
-0.22417263147891095,-0.5288987636858783,1.2774260205539476,-0.37549825674644466
-0.22412202494911795,-0.5287312406154004,1.2771606228919896,-0.37558735846311553
-0.2240713739608765,-0.528563730981677,1.2768951556744808,-0.3756767899922898
-0.22402067850610397,-0.5283962348000327,1.2766296186393986,-0.37576655207438914
-0.22396993857667977,-0.5282287520858141,1.2763640115240864,-0.3758566454524661
-0.22391915416444527,-0.5280612828543894,1.2760983340652508,-0.37594707087221435
-0.22386832526120376,-0.5278938271211484,1.275832585998959,-0.3760378290819788
-0.2238174518587203,-0.527726384901503,1.2755667670606368,-0.3761289208327676
-0.22376653394872165,-0.5275589562108871,1.2753008769850656,-0.37622034687826333
-0.2237155715228962,-0.5273915410647564,1.2750349155063803,-0.37631210797483294
-0.22366456457289388,-0.5272241394785887,1.2747688823580663,-0.3764042048815407
-0.22361351309032607,-0.5270567514678841,1.2745027772729576,-0.37649663836015834
-0.22356241706676547,-0.5268893770481651,1.2742365999832337,-0.3765894091751768
-0.22351127649374608,-0.5267220162349762,1.2739703502204174,-0.3766825180938168
-0.22346009136276304,-0.5265546690438846,1.2737040277153722,-0.37677596588604223
-0.2234088616652726,-0.5263873354904799,1.2734376321982994,-0.3768697533245694
-0.22335758739269201,-0.5262200155903743,1.273171163398736,-0.3769638811848801
-0.2233062685363994,-0.5260527093592028,1.2729046210455517,-0.3770583502452327
-0.22325490508773374,-0.5258854168126229,1.2726380048669466,-0.377153161286674
-0.2232034970379947,-0.5257181379663153,1.2723713145904483,-0.3772483150930508
-0.22315204437844255,-0.5255508728359832,1.2721045499429096,-0.3773438124510212
-0.2231005471002982,-0.5253836214373532,1.2718377106505054,-0.37743965415006797
-0.22304900519474288,-0.5252163837861746,1.2715707964387306,-0.3775358409825095
-0.22299741865291825,-0.5250491598982202,1.2713038070323968,-0.3776323737435111
-0.22294578746592622,-0.524881949789286,1.27103674215563,-0.3777292532310983
-0.22289411162482883,-0.5247147534751913,1.270769601531868,-0.3778264802461677
-0.22284239112064824,-0.5245475709717786,1.2705023848838572,-0.37792405559250086
-0.22279062594436658,-0.5243804022949144,1.2702350919336511,-0.3780219800767747
-0.2227388160869258,-0.5242132474604885,1.2699677224026056,-0.378120254508575
-0.22268696153922773,-0.5240461064844143,1.2697002760113778,-0.3782188797004079
-0.22263506229213384,-0.5238789793826292,1.269432752479923,-0.378317856467713
-0.22258311833646519,-0.5237118661710943,1.269165151527491,-0.3784171856288757
-0.22253112966300234,-0.5235447668657949,1.268897472872625,-0.37851686800523887
-0.2224790962624853,-0.5233776814827399,1.268629716233157,-0.37861690442111673
-0.22242701812561336,-0.5232106100379627,1.268361881326206,-0.3787172957038071
-0.22237489524304502,-0.5230435525475207,1.2680939678681755,-0.37881804268360353
-0.2223227276053979,-0.5228765090274957,1.2678259755747492,-0.37891914619380884
-0.22227051520324861,-0.522709479493994,1.2675579041608898,-0.37902060707074703
-0.22221825802713271,-0.5225424639631462,1.2672897533408352,-0.379122426153777
-0.22216595606754455,-0.5223754624511074,1.2670215228280957,-0.3792246042853059
-0.22211360931493723,-0.5222084749740576,1.2667532123354515,-0.37932714231080067
-0.22206121775972246,-0.5220415015482014,1.2664848215749493,-0.37943004107880285
-0.22200878139227045,-0.5218745421897681,1.2662163502579,-0.37953330144094066
-0.22195630020290985,-0.5217075969150123,1.2659477980948748,-0.37963692425194273
-0.2219037741819276,-0.5215406657402133,1.2656791647957033,-0.3797409103696505
-0.22185120331956895,-0.5213737486816756,1.2654104500694698,-0.37984526065503366
-0.22179858760603713,-0.5212068457557291,1.2651416536245106,-0.3799499759722008
-0.22174592703149348,-0.5210399569787285,1.2648727751684112,-0.38005505718841504
-0.22169322158605725,-0.5208730823670544,1.264603814408003,-0.3801605051741077
-0.22164047125980546,-0.5207062219371127,1.2643347710493602,-0.38026632080289025
-0.22158767604277288,-0.5205393757053348,1.2640656447977974,-0.38037250495156916
-0.22153483592495182,-0.5203725436881779,1.2637964353578655,-0.38047905850015984
-0.2214819508962922,-0.5202057259021248,1.2635271424333494,-0.3805859823318999
-0.2214290209467012,-0.5200389223636842,1.263257765727265,-0.3806932773332634
-0.22137604606604339,-0.5198721330893908,1.2629883049418555,-0.38080094439397527
-0.22132302624414052,-0.5197053580958055,1.2627187597785892,-0.3809089844070245
-0.22126996147077138,-0.519538597399515,1.262449129938155,-0.38101739826867864
-0.22121685173567177,-0.5193718510171326,1.2621794151204608,-0.38112618687849875
-0.22116369702853433,-0.5192051189652975,1.2619096150246292,-0.38123535113935214
-0.2211104973390085,-0.5190384012606758,1.261639729348995,-0.38134489195742816
-0.22105725265670037,-0.5188716979199597,1.2613697577911014,-0.3814548102422525
-0.22100396297117253,-0.5187050089598683,1.2610997000476976,-0.38156510690670087
-0.22095062827194406,-0.5185383343971474,1.2608295558147349,-0.381675782867014
-0.22089724854849038,-0.5183716742485694,1.260559324787364,-0.3817868390428121
-0.2208438237902431,-0.5182050285309341,1.2602890066599313,-0.38189827635711104
-0.22079035398658994,-0.5180383972610677,1.2600186011259755,-0.38201009573633427
-0.22073683912687467,-0.5178717804558239,1.259748107878225,-0.3821222981103308
-0.2206832792003969,-0.5177051781320835,1.2594775266085945,-0.3822348844123882
-0.22062967419641208,-0.5175385903067546,1.2592068570081807,-0.38234785557924855
-0.2205760241041313,-0.5173720169967729,1.2589360987672602,-0.38246121255112275
-0.22052232891272122,-0.5172054582191014,1.2586652515752854,-0.38257495627170623
-0.22046858861130397,-0.5170389139907307,1.2583943151208818,-0.38268908768819465
-0.22041480318895698,-0.5168723843286792,1.258123289091844,-0.3828036077512986
-0.2203609726347129,-0.5167058692499933,1.257852173175132,-0.3829185174152593
-0.22030709693755957,-0.516539368771747,1.2575809670568692,-0.38303381763786337
-0.22025317608643974,-0.5163728829110426,1.2573096704223377,-0.3831495093804601
-0.2201992100702511,-0.5162064116850101,1.2570382829559752,-0.38326559360797585
-0.2201451988778461,-0.5160399551108084,1.2567668043413716,-0.3833820712889302
-0.2200911424980318,-0.515873513205624,1.2564952342612656,-0.3834989433954512
-0.22003704091956988,-0.5157070859866725,1.256223572397541,-0.38361621090329245
-0.21998289413117642,-0.5155406734711976,1.2559518184312235,-0.3837338747918476
-0.21992870212152174,-0.5153742756764719,1.2556799720424767,-0.3838519360441681
-0.21987446487923046,-0.5152078926197965,1.255408032910599,-0.3839703956469779
-0.21982018239288117,-0.5150415243185016,1.2551360007140198,-0.384089254590691
-0.2197658546510065,-0.5148751707899463,1.254863875130296,-0.38420851386942667
-0.21971148164209287,-0.5147088320515187,1.2545916558361085,-0.3843281744810264
-0.21965706335458043,-0.5145425081206362,1.2543193425072583,-0.38444823742707024
-0.21960259977686294,-0.5143761990147453,1.2540469348186631,-0.3845687037128943
-0.21954809089728766,-0.5142099047513221,1.2537744324443536,-0.38468957434760587
-0.21949353670415517,-0.5140436253478722,1.2535018350574698,-0.3848108503441011
-0.2194389371857193,-0.5138773608219306,1.2532291423302573,-0.3849325327190819
-0.21938429233018703,-0.5137111111910623,1.2529563539340633,-0.38505462249307276
-0.2193296021257183,-0.5135448764728618,1.2526834695393338,-0.3851771206904372
-0.21927486656042597,-0.513378656684954,1.252410488815609,-0.3853000283393966
-0.2192200856223756,-0.5132124518449934,1.2521374114315191,-0.38542334647204535
-0.2191652592995854,-0.5130462619706649,1.2518642370547821,-0.3855470761243689
-0.21911038758002613,-0.5128800870796838,1.2515909653521988,-0.38567121833626195
-0.21905547045162088,-0.5127139271897954,1.251317595989649,-0.3857957741515451
-0.219000507902245,-0.5125477823187758,1.2510441286320881,-0.38592074461798276
-0.21894549991972603,-0.5123816524844318,1.2507705629435433,-0.3860461307873002
-0.21889044649184344,-0.5122155377046006,1.2504968985871088,-0.38617193371520264
-0.21883534760632864,-0.5120494379971504,1.250223135224943,-0.3862981544613914
-0.21878020325086478,-0.5118833533799805,1.2499492725182646,-0.3864247940895835
-0.21872501341308662,-0.5117172838710211,1.2496753101273474,-0.38655185366752876
-0.21866977808058044,-0.5115512294882336,1.2494012477115177,-0.3866793342670275
-0.2186144972408839,-0.5113851902496108,1.2491270849291496,-0.3868072369639505
-0.21855917088148588,-0.5112191661731769,1.2488528214376609,-0.38693556283825525
-0.2185037989898264,-0.5110531572769874,1.2485784568935099,-0.387064312974006
-0.21844838155329643,-0.5108871635791298,1.2483039909521905,-0.3871934884593915
-0.21839291855923784,-0.5107211850977231,1.2480294232682283,-0.3873230903867442
-0.21833740999494322,-0.5105552218509185,1.2477547534951772,-0.3874531198525575
-0.21828185584765572,-0.5103892738568988,1.247479981285614,-0.38758357795750664
-0.21822625610456894,-0.5102233411338792,1.247205106291136,-0.3877144658064666
-0.2181706107528269,-0.5100574237001072,1.246930128162355,-0.3878457845085307
-0.2181149197795237,-0.5098915215738624,1.2466550465488948,-0.38797753517703026
-0.21805918317170359,-0.5097256347734571,1.2463798610993857,-0.3881097189295545
-0.2180034009163607,-0.5095597633172362,1.246104571461461,-0.38824233688796805
-0.21794757300043896,-0.5093939072235771,1.2458291772817525,-0.38837539017843214
-0.217891699410832,-0.5092280665108905,1.2455536782058867,-0.38850887993142347
-0.21783578013438293,-0.5090622411976196,1.2452780738784799,-0.3886428072817536
-0.21777981515788425,-0.5088964313022408,1.2450023639431345,-0.3887771733685892
-0.21772380446807774,-0.508730636843264,1.2447265480424339,-0.38891197933547184
-0.21766774805165426,-0.5085648578392323,1.2444506258179389,-0.3890472263303374
-0.21761164589525367,-0.5083990943087221,1.2441745969101832,-0.3891829155055361
-0.21755549798546464,-0.5082333462703436,1.2438984609586685,-0.38931904801785455
-0.21749930430882458,-0.5080676137427406,1.243622217601861,-0.3894556250285329
-0.2174430648518194,-0.5079018967445909,1.243345866477186,-0.38959264770328783
-0.2173867796008835,-0.507736195294606,1.2430694072210238,-0.38973011721233164
-0.21733044854239952,-0.5075705094115318,1.2427928394687058,-0.389868034730394
-0.21727407166269821,-0.5074048391141482,1.2425161628545094,-0.3900064014367415
-0.21721764894805837,-0.5072391844212697,1.2422393770116533,-0.39014521851519945
-0.2171611803847066,-0.5070735453517451,1.2419624815722934,-0.39028448715417174
-0.21710466595881725,-0.5069079219244578,1.241685476167518,-0.3904242085466626
-0.2170481056565122,-0.5067423141583259,1.2414083604273434,-0.39056438389029813
-0.21699149946386076,-0.5065767220723028,1.2411311339807092,-0.39070501438734706
-0.21693484736687954,-0.5064111456853763,1.2408537964554733,-0.39084610124474195
-0.21687814935153224,-0.5062455850165697,1.240576347478408,-0.39098764567410116
-0.21682140540372957,-0.5060800400849416,1.2402987866751944,-0.39112964889175017
-0.2167646155093291,-0.5059145109095857,1.2400211136704187,-0.3912721121187437
-0.216707779654135,-0.5057489975096316,1.239743328087566,-0.3914150365808877
-0.21665089782389813,-0.5055834999042444,1.2394654295490175,-0.3915584235087597
-0.21659397000431557,-0.505418018112625,1.2391874176760438,-0.3917022741377336
-0.21653699618103078,-0.5052525521540102,1.2389092920888014,-0.3918465897079999
-0.21647997633963323,-0.505087102047673,1.238631052406327,-0.3919913714645883
-0.2164229104656584,-0.5049216678129226,1.2383526982465336,-0.39213662065739074
-0.2163657985445875,-0.5047562494691042,1.2380742292262044,-0.3922823385411841
-0.21630864056184743,-0.5045908470356001,1.2377956449609886,-0.3924285263756526
-0.21625143650281053,-0.5044254605318288,1.2375169450653967,-0.3925751854254097
-0.21619418635279453,-0.5042600899772456,1.237238129152795,-0.39272231696002224
-0.2161368900970623,-0.5040947353913429,1.2369591968354006,-0.39286992225403417
-0.21607954772082175,-0.5039293967936499,1.2366801477242768,-0.3930180025869874
-0.21602215920922566,-0.5037640742037331,1.2364009814293278,-0.39316655924344746
-0.2159647245473715,-0.5035987676411965,1.2361216975592932,-0.3933155935130257
-0.21590724372030137,-0.5034334771256811,1.235842295721744,-0.39346510669040313
-0.2158497167130017,-0.503268202676866,1.2355627755230767,-0.39361510007535483
-0.2157921435104032,-0.5031029443144678,1.2352831365685075,-0.3937655749727723
-0.21573452409738067,-0.502937702058241,1.2350033784620686,-0.3939165326926889
-0.2156768584587528,-0.5027724759279781,1.234723500806602,-0.3940679745503032
-0.2156191465792821,-0.50260726594351,1.2344435032037544,-0.3942199018660033
-0.21556138844367467,-0.5024420721247057,1.234163385253972,-0.3943723159653919
-0.21550358403658001,-0.5022768944914727,1.2338831465564952,-0.3945252181793094
-0.21544573334259098,-0.5021117330637573,1.2336027867093537,-0.39467860984385983
-0.2153878363462435,-0.5019465878615444,1.2333223053093603,-0.39483249230043505
-0.2153298930320165,-0.5017814589048579,1.2330417019521058,-0.3949868668957396
-0.21527190338433164,-0.5016163462137606,1.232760976231954,-0.39514173498181604
-0.21521386738755327,-0.5014512498083548,1.232480127742036,-0.39529709791607015
-0.21515578502598817,-0.5012861697087818,1.2321991560742447,-0.3954529570612958
-0.21509765628388544,-0.5011211059352227,1.231918060819229,-0.39560931378570086
-0.2150394811454363,-0.5009560585078983,1.2316368415663892,-0.3957661694629331
